x px
0.1478103806 -0.3682933101
0.1368128177 -0.4348481489
-0.2600065371 -0.3746832392
-0.0800727139 -0.3852770737
0.1890764103 -0.3269822867
0.2056199379 -0.4035214526
-0.3208886278 -0.3476532668
-0.2455630078 -0.3427667112
0.1117356557 -0.3636885250
0.2353484545 -0.3457850314
-0.1509814683 -0.4381064772
-0.1959833530 -0.3731150066
0.1143427320 -0.3799172648
0.1696303007 -0.4135005702
-0.2215599578 -0.3963068563
-0.0758575130 -0.3908560121
0.1867915779 -0.3440335973
0.1188479497 -0.4469900171
-0.3132503505 -0.3438300646
-0.1456642497 -0.3690423672
0.1679238594 -0.3229019900
0.2582691679 -0.3256913906
-0.1831936598 -0.4308413032
-0.2485533202 -0.3528943356
0.0758957429 -0.3823428387
0.2161065045 -0.3635988389
-0.1420855058 -0.4369612039
-0.1536468566 -0.3851543354
0.1387237151 -0.3759432809
0.1192315420 -0.4398845287
-0.2422542877 -0.3809559342
-0.0470749707 -0.3912025834
0.1971952009 -0.3365647649
0.1097301103 -0.4512660521
-0.3281028723 -0.3334469454
-0.1668036933 -0.3633108830
0.1606599716 -0.3271665044
0.2572211266 -0.3209172354
-0.1602291559 -0.4400953442
-0.2588208745 -0.3505469100
0.0580299197 -0.3846788581
0.2187829879 -0.3518891124
-0.1013449956 -0.4510479277
-0.1973021208 -0.3770246798
0.0978113705 -0.3878054550
0.1616080947 -0.4153246884
-0.2027564351 -0.4029799256
-0.0569345879 -0.3957469474
0.1871579072 -0.3549876116
0.0414028754 -0.4617757660
-0.2695978770 -0.3610912968
-0.0310213100 -0.3880697129
0.2035476304 -0.3236440821
0.1543561033 -0.4362020818
-0.3536677301 -0.3183671617
-0.2554492201 -0.3362316551
0.1089476402 -0.3615049259
0.2396690506 -0.3324635970
-0.1165570060 -0.4511848175
-0.3582492463 -0.3008590331
-0.1410024640 -0.3641909268
0.1650158157 -0.3050887906
0.2538956385 -0.2686564123
0.1119897927 -0.4600380574
-0.4944431133 -0.0740207799
-0.4747219022 -0.1179670302
-0.2326488121 -0.3280455113
0.1324257948 -0.3157558106
0.2179361837 -0.2390178785
0.2778236164 -0.2623577864
-0.0627650064 -0.4730071726
-0.4455743687 -0.2029292839
-0.3480140053 -0.2820704211
0.0146066707 -0.3693829751
0.1992430289 -0.2714470573
0.2704686601 -0.2723610563
-0.0476718048 -0.4735024048
-0.4226370883 -0.2368662853
-0.2963456107 -0.3127844368
0.0808581629 -0.3639862737
0.2341821220 -0.3008499619
0.0883743397 -0.4622605095
-0.4005817600 -0.2699653676
-0.3138564658 -0.3063152416
0.0529837458 -0.3702952148
0.2242800908 -0.2945092328
0.1907192569 -0.4212108829
-0.4025797401 -0.2746199466
-0.4049672537 -0.2384577044
-0.1154468514 -0.3598951684
0.1523740078 -0.2748794552
0.1714513328 -0.1976070955
0.0911988255 -0.1488367217
-0.1718882168 -0.0393507317
-0.2545644046 0.1354100887
-0.3117951488 0.2647894656
0.2944816519 0.3866013675
-0.3939558012 -0.2348103741
-0.0294275471 -0.3622061635
0.1573888077 -0.2494852152
0.1304360844 -0.1750715091
-0.0713581851 -0.0965286186
-0.1953604062 0.0782641229
-0.1596655489 0.1371095607
-0.0078694797 0.1095778551
0.1889851089 -0.0388567499
0.1781828583 -0.1320186225
0.0745992395 -0.1267528402
-0.1835835140 -0.0141157371
-0.2414577363 0.1390989551
-0.2909532645 0.2270922616
0.0369813173 0.4797225878
-0.3786760265 -0.2433818635
0.0117266693 -0.3596259993
0.1714706075 -0.2464165424
0.1690425683 -0.1870774203
0.0703369592 -0.1403876478
-0.1976335117 -0.0132976865
-0.2781035232 0.1575987262
-0.2656228582 0.3838421088
-0.3670448245 -0.2271375548
0.0575278296 -0.3295048194
0.1205218930 -0.2050160516
-0.0693438805 -0.1072416272
-0.2178545585 0.0806972965
-0.2374021867 0.1677595624
-0.2850653007 0.2332350250
0.0059891652 0.4801775888
-0.4123780704 -0.2106530528
-0.0475250294 -0.3584693618
0.1403003915 -0.2439103271
0.0636108184 -0.1550997985
-0.2128419544 -0.0123143085
-0.3129438519 0.1820783131
0.1013853373 0.4762063014
-0.3525824725 -0.2502719206
0.0656084797 -0.3401210772
0.1685026735 -0.2271694253
0.1246389200 -0.1665867549
0.2780686859 0.2775049487
-0.0747700678 0.2783596093
0.0240156885 0.1467774110
0.2621607160 -0.0602200589
0.3346988947 -0.2808579370
0.3847515591 0.2044623571
-0.0428954466 0.3271326898
-0.0896285454 0.1963244309
0.1591411598 0.0699097801
0.2815603610 -0.1351211156
0.2721872944 -0.3814980567
0.3126006675 0.2609189978
-0.0792074317 0.2990307334
-0.0536714528 0.1730550526
0.2295749903 0.0129319404
0.3428706162 -0.2163196648
0.4570179880 0.1059083424
0.0553774547 0.3380719305
-0.0594765601 0.2091899945
0.2055376441 0.0530420410
0.3437612135 -0.1895418934
-0.3700900442 -0.3339865042
0.4579043933 0.1003268162
0.0538128524 0.3362177357
-0.0517167097 0.2059845534
0.2212883654 0.0420612814
0.3547609213 -0.2127781157
0.3562160924 0.2201456413
-0.0540742437 0.3043712126
-0.0226687406 0.1693354229
0.2583187230 -0.0185751866
0.3470751162 -0.2794351810
0.2530477520 0.2769511970
-0.0315177647 0.2481031196
0.1895309958 0.0835142762
0.3532037687 -0.1776531823
0.3870917333 0.1916237349
-0.0375037731 0.3158564467
-0.0384988980 0.1792092615
0.2475905602 0.0027434913
0.3532098473 -0.2560629182
0.2776203099 0.2660467049
-0.0424686156 0.2605468511
0.1408801596 0.1077808437
0.3151791536 -0.1324272984
-0.0112902134 -0.4902602972
0.4821874574 -0.1176681718
0.1721918420 0.3175595244
-0.0511603491 0.2342103254
0.1848127066 0.0771349267
0.3392668155 -0.1693181849
-0.2815420482 -0.4078415026
0.4742697940 0.0567989486
0.0890864738 0.3336942884
-0.0463408297 0.2122783292
0.2238260823 0.0446248462
0.3593576136 -0.2186242895
0.3044467474 0.2507557527
-0.0475569083 0.2727055063
0.0968876260 0.1267642057
0.2886404685 -0.1032396099
0.2607320230 -0.3992127866
0.2059721692 0.3000645597
-0.0320045548 0.2353585318
0.2141317851 0.0647064861
0.3647456170 -0.2078381196
0.2689721739 0.2643162931
-0.0200679239 0.2480917149
0.2062962543 0.0769160015
0.3666363687 -0.1985099476
0.2622808509 0.2656052774
-0.0105817672 0.2423846772
0.2304561563 0.0623794690
0.3760865790 -0.2322887214
0.4707857553 -0.0831741537
0.1365125885 0.2913947936
0.1041219279 0.1712878267
0.3526112224 -0.0941755856
0.1329973698 -0.4813382022
0.3148461931 0.2295341357
0.2021991946 0.2563785619
0.1536626014 0.1677894773
0.3846462710 -0.1029600465
0.4563589934 -0.0529306136
0.1525622793 0.2656505359
0.1923001161 0.1381243759
0.3982746879 -0.1442011495
0.4381695051 0.0293003644
0.1115629343 0.2643224714
0.2300004966 0.1064639083
0.4068730551 -0.1829974200
0.4029939379 0.1011556138
0.0871592076 0.2542560361
0.2668485504 0.0728954244
0.4114243335 -0.2150536448
0.3582281513 0.1592262572
0.0803234523 0.2388227133
0.3031918671 0.0352154347
0.4179341712 -0.2265141472
0.3092725336 0.2033349665
0.0895321747 0.2198903853
0.3361495217 -0.0074781463
0.4338315207 -0.2013420190
0.2588488519 0.2344531253
0.1143559577 0.1971835708
0.3631424116 -0.0537025725
0.4520856332 -0.1407283202
0.2072435901 0.2549146907
0.1499201728 0.1705671891
0.3830333186 -0.0987551281
0.4569908439 -0.0611257163
0.1571905688 0.2652071376
0.1885230731 0.1411279169
0.3971641657 -0.1402569855
0.4408425107 0.0215701072
0.1149342088 0.2648933723
0.2263638790 0.1096279227
0.4062384270 -0.1793669404
0.4069675506 0.0947252816
0.0887388410 0.2555183906
0.2632378667 0.0763321057
0.4110299932 -0.2125227411
0.3628819807 0.1541457686
0.0802753751 0.2404983658
0.2997241123 0.0391360500
0.4169172163 -0.2268444536
0.3141421466 0.1996237010
0.0879214608 0.2219037753
0.3331485686 -0.0030923666
0.4319272669 -0.2055641141
0.2638574363 0.2318938728
0.1113169521 0.1996042950
0.3608107282 -0.0491315334
0.4506729862 -0.1477947884
0.2123029610 0.2533588637
0.1462046163 0.1733240515
0.3813672497 -0.0945114713
0.4574044396 -0.0692987830
0.1618905872 0.2646634044
0.1847381532 0.1441146786
0.3959915723 -0.1363033980
0.4433364062 0.0137303352
0.1184670772 0.2653707692
0.2227176605 0.1127800421
0.4055658045 -0.1756827894
0.4108465397 0.0881622065
0.0904931098 0.2567354178
0.2596289058 0.0797307122
0.4106496149 -0.2098132156
0.3674921228 0.1489315035
0.0803825124 0.2421546034
0.2962254557 0.0430066076
0.4160179224 -0.2268083473
0.3190021284 0.1957854992
0.0864620751 0.2238689431
0.3300921034 0.0012535185
0.4300448743 -0.2094354844
0.2688527485 0.2292375868
0.1083886838 0.2019718615
0.3584074301 -0.0445530718
0.1063339994 0.3544051470
-0.1334407879 0.2571223310
-0.0728762341 0.1616810946
0.2027855049 0.0257090281
0.3071826333 -0.1712897145
-0.0197414644 -0.4862580321
0.3189370227 0.2687409830
-0.0893073829 0.3208396702
-0.1473933561 0.2080984272
-0.0206978434 0.1334184850
0.2231243944 -0.0318705773
0.2917767015 -0.1839304017
0.1048494422 -0.4709806167
0.3616786963 0.2383953188
-0.0601929953 0.3365813477
-0.1491572097 0.2179063702
-0.0423418473 0.1418512568
0.2223683183 -0.0131480250
0.3074871495 -0.1889595716
-0.0695394964 -0.4805886742
0.3899145636 0.2201109301
-0.0219537855 0.3499309299
-0.1483108201 0.2286344407
-0.0586821599 0.1491826231
0.2150067892 0.0046607278
0.3092518885 -0.1824877680
-0.0688809516 -0.4813728608
0.3610731217 0.2435179673
-0.0576869340 0.3422656618
-0.1642316395 0.2270969583
-0.1099269362 0.1623241974
0.1329970246 0.0673362497
0.2219977119 -0.1093828752
0.2388369514 -0.1771399487
0.2897364933 -0.2446358472
-0.0897460824 -0.4709897242
-0.4684951556 -0.1380812948
-0.2432268391 -0.3263830480
0.1298602610 -0.3257903908
0.2328129282 -0.2574601044
0.2680078114 -0.3519051367
-0.3589640257 -0.3265790019
-0.4373907708 -0.2016534270
-0.2130603974 -0.3393135078
0.1413717744 -0.3174173129
0.2362055681 -0.2552487627
0.2634725940 -0.3604599299
-0.3828228970 -0.3032389834
-0.4792876488 -0.1183044092
-0.3181907495 -0.2954516604
0.0691733038 -0.3612332212
0.2238586258 -0.2802178718
0.2447171085 -0.3777742557
-0.3699795860 -0.3133846472
-0.4079644364 -0.2374197938
-0.1347315587 -0.3575063017
0.1522282137 -0.2827330565
0.1888010336 -0.2078639400
0.1663939052 -0.1745039278
0.0489000994 -0.1312888115
-0.2078982378 0.0095876106
-0.2750571189 0.1644586423
-0.2712705105 0.3758996630
-0.3988928299 -0.1991293255
0.0247389264 -0.3402450500
0.1160533196 -0.2119988544
-0.0720865680 -0.1087875679
-0.2240051987 0.0827896795
-0.2560175357 0.1782612625
-0.3027343700 0.3044363380
0.3711176512 0.3213948864
-0.3751344628 -0.2486275855
0.0112172741 -0.3611196030
0.1756139229 -0.2497311635
0.1878759931 -0.1957001026
0.1487674043 -0.1651214012
-0.0197662112 -0.1096808342
-0.1935900328 0.0542791969
-0.1757591507 0.1356736842
-0.0658462065 0.1253392286
