x px
0.2604382794 0.1550665192
0.1533599569 0.1775669136
0.1875510916 0.0941703605
0.2788688578 -0.0242893308
0.3393899462 -0.0905219080
0.3386338940 0.0528034509
0.2100725527 0.1820401308
0.1499107271 0.1549008824
0.2212221606 0.0526970446
0.3048627279 -0.0612597740
0.3528497735 -0.0636180472
0.3000937224 0.1173493301
0.1708772084 0.1867525832
0.1653001686 0.1236616771
0.2547467937 0.0091218358
0.3256612582 -0.0867018027
0.3537837737 -0.0040477013
0.2497649580 0.1625153699
0.1509867536 0.1737767969
0.1941914891 0.0859744147
0.2846448555 -0.0324688000
0.3426125577 -0.0880998330
0.3322717551 0.0672077395
0.2007260111 0.1847308038
0.1516460014 0.1490869564
-0.0420607286 0.2039006128
0.0035442412 0.1310116105
0.1100700075 0.0400092209
0.1854418749 -0.0711109692
0.2246789036 -0.1672297455
0.2239791757 -0.2817010573
0.0023381531 -0.4009126867
0.3466311532 0.1504873505
0.1554530545 0.2814753645
-0.0048243149 0.2636172108
-0.0402738278 0.1920123302
0.0188832314 0.1180912578
0.1270180808 0.0216646107
0.1937536394 -0.0882469533
0.2300068350 -0.1839516654
0.2090830211 -0.3070307806
-0.0770516675 -0.3959074903
0.3144797937 0.1904362956
0.1170421492 0.2874536341
-0.0204461722 0.2502957837
-0.0341103349 0.1773552250
0.0410294871 0.1007791795
0.1463176295 -0.0024207234
0.2035437343 -0.1093906074
0.2352631560 -0.2069543042
0.1770341059 -0.3405118741
-0.2067325219 -0.3495636947
0.3981972827 -0.0701995242
0.2698658124 0.2292632103
0.0722291815 0.2875995272
-0.0335302531 0.2327329956
-0.0226000719 0.1595541910
0.0688797937 0.0783782273
0.1646612369 -0.0306659956
0.2130121960 -0.1328749038
0.2363894131 -0.2350471019
0.1223270202 -0.3736858443
0.3912444278 0.0488211273
0.2236038467 0.2570761662
0.0350947298 0.2812128077
-0.0404425877 0.2160961246
-0.0089618463 0.1432933175
0.0929683800 0.0569057296
0.1772599418 -0.0542958888
0.2197922711 -0.1524456446
0.2318147281 -0.2606210991
0.0606625748 -0.3935520188
0.3693952489 0.1105672264
0.1865459758 0.2726151625
0.0113522666 0.2727450205
-0.0420514828 0.2032570307
0.0042905092 0.1303410075
0.1109841152 0.0390680147
0.1858801525 -0.0720165200
0.2249526182 -0.1680666962
0.2233983510 -0.2829437965
-0.0013085565 -0.4010646237
0.3451546845 0.1526620770
0.1535603492 0.2818905115
-0.0057018281 0.2630056300
-0.0400663326 0.1913070708
0.0198876423 0.1172887969
0.1280112577 0.0205233872
0.1942522019 -0.0892810015
0.2303224112 -0.1850201027
0.2078818253 -0.3086511817
-0.0825467813 -0.3949449940
0.3123310969 0.1926730589
0.1146671067 0.2876573406
-0.0212705063 0.2494164342
-0.0336083819 0.1764302112
0.0424803579 0.0996479633
0.1474125677 -0.0039377374
0.2041060340 -0.1106779696
0.2354830953 -0.2084287810
0.1745607389 -0.3425049918
-0.2162191075 -0.3440138010
0.3991955329 -0.0608123728
0.2671995269 0.2311437029
0.0698470063 0.2873840393
-0.1978816500 0.2596619936
-0.1185103315 0.3596360721
0.1659146890 0.3611340219
-0.3486144926 -0.1734436122
-0.2121749839 -0.2821675904
-0.0447032545 -0.3070822264
0.0646470816 -0.2633184723
0.1023720781 -0.2151752856
0.1052304596 -0.1808222958
0.0843802477 -0.1511452487
0.0314614376 -0.1134280768
-0.0579163715 -0.0523880238
-0.1290480733 0.0336234319
-0.1529489687 0.1042934306
-0.1615335527 0.1482093881
-0.1738165903 0.1812006444
-0.1928048641 0.2226389941
-0.1854148440 0.2990916606
-0.0123140105 0.3899315061
0.2919792644 0.2771760978
-0.4029700050 -0.0380139732
-0.3015276004 -0.2262943144
-0.1472003414 -0.3023768133
0.0085146908 -0.2946180316
0.0854555525 -0.2432074735
0.1068204981 -0.2009201170
0.1010531264 -0.1701033575
0.0705824434 -0.1394680887
0.0037680962 -0.0957508336
-0.0883386218 -0.0240484299
-0.1410333217 0.0613894485
-0.1561383026 0.1217187152
-0.1646921946 0.1597327812
-0.1796542171 0.1930300079
-0.1972916482 0.2426370983
-0.1554819859 0.3346082315
0.0907338703 0.3842657740
0.3839620878 0.1373730243
-0.3750968932 -0.1284026031
-0.2523380061 -0.2620362199
-0.0867238744 -0.3091993120
0.0447894113 -0.2772366772
0.0969913479 -0.2262162142
0.1067303483 -0.1887689808
0.0921963199 -0.1590138724
0.0488455326 -0.1246462123
-0.0333713106 -0.0710892254
-0.1162673927 0.0112903294
-0.1497190092 0.0892287010
-0.1597333753 0.1389425192
-0.1704200040 0.1732602798
-0.1886074498 0.2110136437
-0.1948221288 0.2771023631
-0.0737265179 0.3779858470
0.2284887595 0.3279686705
-0.3263886970 -0.2014377125
-0.1806295541 -0.2937075658
-0.0167257115 -0.3020967715
0.0761237180 -0.2532123804
0.1051120186 -0.2078954043
0.1036301094 -0.1755221678
0.0783170133 -0.1456482360
0.0188371375 -0.1053436478
-0.0730015942 -0.0392311079
-0.1353884762 0.0472778099
-0.1544960965 0.1129460457
-0.1627734509 0.1537029358
-0.1762038920 0.1863980639
-0.1950770969 0.2309239802
-0.1750724978 0.3142894584
0.0314546398 0.3911731047
0.3302304816 0.2338906643
-0.3933232031 -0.0810844977
-0.2826429383 -0.2417833790
-0.1229858864 -0.3064593729
0.0243388193 -0.2881315159
0.0907757050 -0.2362486893
0.1072219160 -0.1959978802
0.0981074722 -0.1658412940
0.0629591032 -0.1340356438
-0.3359369612 0.0844447297
-0.3410553317 -0.0419453354
-0.2198040853 -0.1760147909
-0.1539430917 -0.1565632130
-0.2194700085 -0.0582677980
-0.3029860052 0.0537639693
-0.3509826485 0.0599348011
-0.3013388154 -0.1133161605
-0.1757592128 -0.1836722047
-0.1691839148 -0.1228588235
-0.2564125364 -0.0104984562
-0.3263707760 0.0810222960
-0.3508936527 -0.0038978935
-0.2467459097 -0.1621673585
-0.1548958919 -0.1692650543
-0.2010780285 -0.0810289915
-0.2890942271 0.0344989945
-0.3445305482 0.0777090960
-0.3238107832 -0.0801231608
-0.1950717941 -0.1831336980
-0.1590030682 -0.1406591783
-0.2385179861 -0.0340927012
-0.3155965762 0.0701612936
-0.3538257252 0.0311868540
-0.2744242315 -0.1414625174
-0.1619867705 -0.1785973728
-0.1839567882 -0.1025102659
-0.2736718803 0.0130451693
-0.3361756121 0.0844168498
-0.3406904973 -0.0430272726
-0.2190745147 -0.1762895633
-0.1539983555 -0.1561597147
-0.2199898144 -0.0576166651
-0.3033477736 0.0542645406
-0.3511112711 0.0592901511
-0.3006393528 -0.1141559666
-0.1752989079 -0.1836034832
-0.1695400949 -0.1223409466
-0.2568948606 -0.0098412486
-0.3266561034 0.0812296006
-0.3507032682 -0.0049283707
-0.2459730582 -0.1626493727
-0.1547892902 -0.1689566494
-0.2015772448 -0.0804027785
-0.2895105364 0.0350668044
-0.3447526435 0.0773566423
-0.3232514926 -0.0811167596
-0.1944659730 -0.1832407108
-0.1592200597 -0.1401890798
-0.2390290214 -0.0334297903
-0.3159269262 0.0705371691
-0.3538191218 0.0302916757
-0.2736532736 -0.1421231309
-0.1616998599 -0.1783827425
-0.1844031652 -0.1019267465
-0.2741268011 0.0136644840
-0.3364392833 0.0843650786
-0.3402963034 -0.0440803537
-0.2183592641 -0.1765805781
-0.1540659801 -0.1557690072
-0.2205156320 -0.0569715929
-0.3037212260 0.0547541137
-0.3512600215 0.0586198438
-0.2999480180 -0.1150069618
-0.1748448436 -0.1835337065
-0.1698876314 -0.1218025291
-0.2573800690 -0.0091879839
-0.3269366155 0.0814334974
-0.3505226680 -0.0059767083
-0.2452015743 -0.1631272290
-0.1546829202 -0.1686365583
-0.2020821886 -0.0797816583
-0.2899111521 0.0356432558
-0.3449542223 0.0770082260
-0.3226823421 -0.0820999457
-0.1938534892 -0.1833230000
-0.1594423307 -0.1397193354
-0.2395376327 -0.0327649989
-0.3162352340 0.0709220113
-0.3538275643 0.0293736243
-0.1513613427 -0.1499053175
-0.2273268425 -0.0450154252
-0.3089147472 0.0668787351
-0.3543087306 0.0549935460
-0.2916592449 -0.1269737088
-0.1658217648 -0.1855482693
-0.1696669013 -0.1174026304
-0.2603639924 -0.0014681963
-0.3288973544 0.0891548116
-0.3517251489 -0.0084585062
-0.2405912885 -0.1681432133
-0.1496378249 -0.1701013708
-0.2000955114 -0.0787491164
-0.2894477862 0.0393249478
-0.3452594701 0.0847274850
-0.3260547389 -0.0792603716
-0.1931350320 -0.1863124693
-0.1537711125 -0.1438038115
-0.2343454966 -0.0360494452
-0.3134178565 0.0728848541
-0.3553947969 0.0437753782
-0.2814995004 -0.1372738954
-0.1607805100 -0.1835135936
-0.1752085225 -0.1098998543
-0.2667236671 0.0072818097
-0.3325260232 0.0909296137
-0.3483904007 -0.0232303281
-0.2301096055 -0.1737506139
-0.1488859592 -0.1654372781
-0.2070713098 -0.0702073784
-0.2948124191 0.0469936275
-0.3481296919 0.0792924078
-0.3180908735 -0.0926852798
-0.1849547925 -0.1873001859
-0.1569289609 -0.1373857260
-0.2412668870 -0.0270473914
-0.3176859406 0.0782770754
-0.3557358999 0.0314052764
-0.2710600470 -0.1466557830
-0.1566295292 -0.1808433085
-0.1811930783 -0.1021457039
-0.2728999664 0.0158760199
-0.3360070828 0.0914384498
-0.3440202459 -0.0380804325
-0.2199024508 -0.1783850522
-0.1489858453 -0.1603651969
-0.2141385966 -0.0615213632
-0.2999533439 0.0543223534
-0.3506964838 0.0722349184
-0.3094006411 -0.1054102225
-0.1775158901 -0.1874314006
-0.1607899639 -0.1306665777
-0.2480770300 -0.0180608504
-0.3217621289 0.0829247642
-0.3552280842 0.0180880467
-0.2604382794 -0.1550665192
-0.1533599569 -0.1775669136
-0.1875510916 -0.0941703605
-0.2788688578 0.0242893308
-0.3393899462 0.0905219080
-0.3386338940 -0.0528034509
-0.2100725527 -0.1820401308
-0.1499107271 -0.1549008824
-0.2212221606 -0.0526970446
-0.3048627279 0.0612597740
-0.3528497735 0.0636180472
-0.3000937224 -0.1173493301
-0.1708772084 -0.1867525832
-0.1653001686 -0.1236616771
-0.2547467937 -0.0091218358
-0.3256612582 0.0867018027
-0.3537837737 0.0040477013
-0.2497649580 -0.1625153699
-0.1509867536 -0.1737767969
-0.1941914891 -0.0859744147
-0.2846448555 0.0324688000
-0.3426125577 0.0880998330
-0.3322717551 -0.0672077395
-0.2007260111 -0.1847308038
-0.1516460014 -0.1490869564
0.0420607286 -0.2039006128
-0.0035442412 -0.1310116105
-0.1100700075 -0.0400092209
-0.1854418749 0.0711109692
-0.2246789036 0.1672297455
-0.2239791757 0.2817010573
-0.0023381531 0.4009126867
-0.3466311532 -0.1504873505
-0.1554530545 -0.2814753645
0.0048243149 -0.2636172108
0.0402738278 -0.1920123302
-0.0188832314 -0.1180912578
-0.1270180808 -0.0216646107
-0.1937536394 0.0882469533
-0.2300068350 0.1839516654
-0.2090830211 0.3070307806
0.0770516675 0.3959074903
-0.3144797937 -0.1904362956
-0.1170421492 -0.2874536341
0.0204461722 -0.2502957837
0.0341103349 -0.1773552250
-0.0410294871 -0.1007791795
-0.1463176295 0.0024207234
-0.2035437343 0.1093906074
-0.2352631560 0.2069543042
-0.1770341059 0.3405118741
0.2067325219 0.3495636947
-0.3981972827 0.0701995242
-0.2698658124 -0.2292632103
-0.0722291815 -0.2875995272
0.0335302531 -0.2327329956
0.0226000719 -0.1595541910
-0.0688797937 -0.0783782273
-0.1646612369 0.0306659956
-0.2130121960 0.1328749038
-0.2363894131 0.2350471019
-0.1223270202 0.3736858443
-0.3912444278 -0.0488211273
-0.2236038467 -0.2570761662
-0.0350947298 -0.2812128077
0.0404425877 -0.2160961246
0.0089618463 -0.1432933175
-0.0929683800 -0.0569057296
-0.1772599418 0.0542958888
-0.2197922711 0.1524456446
-0.2318147281 0.2606210991
-0.0606625748 0.3935520188
-0.3693952489 -0.1105672264
-0.1865459758 -0.2726151625
-0.0113522666 -0.2727450205
0.0420514828 -0.2032570307
-0.0042905092 -0.1303410075
-0.1109841152 -0.0390680147
-0.1858801525 0.0720165200
-0.2249526182 0.1680666962
-0.2233983510 0.2829437965
0.0013085565 0.4010646237
-0.3451546845 -0.1526620770
-0.1535603492 -0.2818905115
0.0057018281 -0.2630056300
0.0400663326 -0.1913070708
-0.0198876423 -0.1172887969
-0.1280112577 -0.0205233872
-0.1942522019 0.0892810015
-0.2303224112 0.1850201027
-0.2078818253 0.3086511817
0.0825467813 0.3949449940
-0.3123310969 -0.1926730589
-0.1146671067 -0.2876573406
0.0212705063 -0.2494164342
0.0336083819 -0.1764302112
-0.0424803579 -0.0996479633
-0.1474125677 0.0039377374
-0.2041060340 0.1106779696
-0.2354830953 0.2084287810
-0.1745607389 0.3425049918
0.2162191075 0.3440138010
-0.3991955329 0.0608123728
-0.2671995269 -0.2311437029
-0.0698470063 -0.2873840393
0.1978816500 -0.2596619936
0.1185103315 -0.3596360721
-0.1659146890 -0.3611340219
0.3486144926 0.1734436122
0.2121749839 0.2821675904
0.0447032545 0.3070822264
-0.0646470816 0.2633184723
-0.1023720781 0.2151752856
-0.1052304596 0.1808222958
-0.0843802477 0.1511452487
-0.0314614376 0.1134280768
0.0579163715 0.0523880238
0.1290480733 -0.0336234319
0.1529489687 -0.1042934306
0.1615335527 -0.1482093881
0.1738165903 -0.1812006444
0.1928048641 -0.2226389941
0.1854148440 -0.2990916606
0.0123140105 -0.3899315061
-0.2919792644 -0.2771760978
0.4029700050 0.0380139732
0.3015276004 0.2262943144
0.1472003414 0.3023768133
-0.0085146908 0.2946180316
-0.0854555525 0.2432074735
-0.1068204981 0.2009201170
-0.1010531264 0.1701033575
-0.0705824434 0.1394680887
-0.0037680962 0.0957508336
0.0883386218 0.0240484299
0.1410333217 -0.0613894485
0.1561383026 -0.1217187152
0.1646921946 -0.1597327812
0.1796542171 -0.1930300079
0.1972916482 -0.2426370983
0.1554819859 -0.3346082315
-0.0907338703 -0.3842657740
-0.3839620878 -0.1373730243
0.3750968932 0.1284026031
0.2523380061 0.2620362199
0.0867238744 0.3091993120
-0.0447894113 0.2772366772
-0.0969913479 0.2262162142
-0.1067303483 0.1887689808
-0.0921963199 0.1590138724
-0.0488455326 0.1246462123
0.0333713106 0.0710892254
0.1162673927 -0.0112903294
0.1497190092 -0.0892287010
0.1597333753 -0.1389425192
0.1704200040 -0.1732602798
0.1886074498 -0.2110136437
0.1948221288 -0.2771023631
0.0737265179 -0.3779858470
-0.2284887595 -0.3279686705
0.3263886970 0.2014377125
0.1806295541 0.2937075658
0.0167257115 0.3020967715
-0.0761237180 0.2532123804
-0.1051120186 0.2078954043
-0.1036301094 0.1755221678
-0.0783170133 0.1456482360
-0.0188371375 0.1053436478
0.0730015942 0.0392311079
0.1353884762 -0.0472778099
0.1544960965 -0.1129460457
0.1627734509 -0.1537029358
0.1762038920 -0.1863980639
0.1950770969 -0.2309239802
0.1750724978 -0.3142894584
-0.0314546398 -0.3911731047
-0.3302304816 -0.2338906643
0.3933232031 0.0810844977
0.2826429383 0.2417833790
0.1229858864 0.3064593729
-0.0243388193 0.2881315159
-0.0907757050 0.2362486893
-0.1072219160 0.1959978802
-0.0981074722 0.1658412940
-0.0629591032 0.1340356438
0.3359369612 -0.0844447297
0.3410553317 0.0419453354
0.2198040853 0.1760147909
0.1539430917 0.1565632130
0.2194700085 0.0582677980
0.3029860052 -0.0537639693
0.3509826485 -0.0599348011
0.3013388154 0.1133161605
0.1757592128 0.1836722047
0.1691839148 0.1228588235
0.2564125364 0.0104984562
0.3263707760 -0.0810222960
0.3508936527 0.0038978935
0.2467459097 0.1621673585
0.1548958919 0.1692650543
0.2010780285 0.0810289915
0.2890942271 -0.0344989945
0.3445305482 -0.0777090960
0.3238107832 0.0801231608
0.1950717941 0.1831336980
0.1590030682 0.1406591783
0.2385179861 0.0340927012
0.3155965762 -0.0701612936
0.3538257252 -0.0311868540
0.2744242315 0.1414625174
0.1619867705 0.1785973728
0.1839567882 0.1025102659
0.2736718803 -0.0130451693
0.3361756121 -0.0844168498
0.3406904973 0.0430272726
0.2190745147 0.1762895633
0.1539983555 0.1561597147
0.2199898144 0.0576166651
0.3033477736 -0.0542645406
0.3511112711 -0.0592901511
0.3006393528 0.1141559666
0.1752989079 0.1836034832
0.1695400949 0.1223409466
0.2568948606 0.0098412486
0.3266561034 -0.0812296006
0.3507032682 0.0049283707
0.2459730582 0.1626493727
0.1547892902 0.1689566494
0.2015772448 0.0804027785
0.2895105364 -0.0350668044
0.3447526435 -0.0773566423
0.3232514926 0.0811167596
0.1944659730 0.1832407108
0.1592200597 0.1401890798
0.2390290214 0.0334297903
0.3159269262 -0.0705371691
0.3538191218 -0.0302916757
0.2736532736 0.1421231309
0.1616998599 0.1783827425
0.1844031652 0.1019267465
0.2741268011 -0.0136644840
0.3364392833 -0.0843650786
0.3402963034 0.0440803537
0.2183592641 0.1765805781
0.1540659801 0.1557690072
0.2205156320 0.0569715929
0.3037212260 -0.0547541137
0.3512600215 -0.0586198438
0.2999480180 0.1150069618
0.1748448436 0.1835337065
0.1698876314 0.1218025291
0.2573800690 0.0091879839
0.3269366155 -0.0814334974
0.3505226680 0.0059767083
0.2452015743 0.1631272290
0.1546829202 0.1686365583
0.2020821886 0.0797816583
0.2899111521 -0.0356432558
0.3449542223 -0.0770082260
0.3226823421 0.0820999457
0.1938534892 0.1833230000
0.1594423307 0.1397193354
0.2395376327 0.0327649989
0.3162352340 -0.0709220113
0.3538275643 -0.0293736243
0.2297953517 0.3043274502
0.1825544724 0.3137694371
0.0707306659 0.3275277415
-0.0412010696 0.3083799798
-0.1078522951 0.2816497573
-0.1422876808 0.2804911139
-0.1389262476 0.3184073389
-0.0326205407 0.3753495364
0.1467129259 0.3565719256
0.2282629059 0.3076819117
0.1973831011 0.3099146910
0.0937189772 0.3271325753
-0.0238369836 0.3138398436
-0.0985694310 0.2852768645
-0.1378873214 0.2780421236
-0.1446723007 0.3083862341
-0.0624251049 0.3677385956
0.1177876591 0.3665082849
0.2229350036 0.3131872584
0.2097182828 0.3065553845
0.1161590958 0.3254691637
-0.0047338751 0.3187559079
-0.0881173092 0.2896993382
-0.1325683329 0.2768814298
-0.1474981139 0.2996624885
-0.0878669556 0.3577540039
0.0855147339 0.3743832746
0.2134721094 0.3207587570
0.2192987362 0.3040975461
0.1375077758 0.3227864687
0.0159313484 0.3228017325
-0.0763535990 0.2947423790
-0.1264181114 0.2769262229
-0.1479997030 0.2923321022
-0.1084393233 0.3463871472
0.0510084184 0.3792387066
0.1996014584 0.3301538400
0.2259096614 0.3029738467
0.1573282836 0.3193671863
0.0378449347 0.3257019789
-0.0631294151 0.3002128948
-0.1194503648 0.2781035773
-0.1466781472 0.2864507354
-0.1241235464 0.3346013439
0.0158012672 0.3804028284
0.1811636403 0.3407680277
0.2293432832 0.3034975984
0.1752924854 0.3155113684
0.0605813748 0.3272820715
-0.0482901792 0.3058878792
-0.1116102880 0.2803443840
-0.1438965585 0.2820007658
-0.1352872702 0.3231783552
-0.0183449652 0.3776956023
0.1582057694 0.3518114213
0.2293863343 0.3059396666
0.1911372113 0.3115726621
0.0836174803 0.3274663957
-0.0317094488 0.3114766860
-0.1027959661 0.2835692220
-0.1399507162 0.2789611376
-0.1425389100 0.3126532110
-0.0497770859 0.3714421907
0.1309999834 0.3623227365
0.2257717444 0.3104912008
0.2046039084 0.3079423997
0.1063709469 0.3263370475
-0.0133603526 0.3166780784
-0.0928761969 0.2876598918
-0.1350227682 0.2772448818
-0.1465741965 0.3033426590
-0.0772369019 0.3623915898
0.1000902176 0.3712265644
0.2181730690 0.3171797103
0.2154308745 0.3050435849
0.1282640065 0.3240795387
0.0066476488 0.3211520274
-0.0817089560 0.2924533125
-0.1292295769 0.2767638294
-0.1480309587 0.2953875437
0.2392042687 0.3229397682
-0.3204608790 -0.2026431190
-0.1574410110 -0.2961479713
0.0043089875 -0.2904138340
0.0784876767 -0.2347740744
0.0882869428 -0.1855746558
0.0567525094 -0.1422160275
-0.0198886072 -0.0875110149
-0.1128038923 -0.0041582968
-0.1579192660 0.0832473126
-0.1764015231 0.1446094034
-0.1960132521 0.1962209889
-0.2038479188 0.2704988130
-0.0765812513 0.3798107658
0.2586287707 0.3086299106
-0.3128867550 -0.2105076743
-0.1477306650 -0.2983232137
0.0106699426 -0.2878793591
0.0802601074 -0.2317931048
0.0875654350 -0.1831885663
0.0537260358 -0.1396809926
-0.0253339460 -0.0837203992
-0.1167025818 0.0010941965
-0.1592548049 0.0873102429
-0.1773482722 0.1474707915
-0.1971815818 0.1993856778
-0.2022954646 0.2760316730
-0.0616669901 0.3839593840
0.2779423557 0.2925066645
-0.4029202854 0.0616011163
-0.3051469038 -0.2179616450
-0.1380092417 -0.3002088108
0.0167257330 -0.2852189549
0.0818572802 -0.2288479202
0.0867188624 -0.1808113114
0.0505352944 -0.1371013048
-0.0308820938 -0.0798026642
-0.1204282520 0.0063855709
-0.1605184115 0.0913025114
-0.1782931150 0.1503105886
-0.1983188393 0.2026139060
-0.2003187879 0.2816902293
-0.0460509525 0.3874418658
0.2972862856 0.2741129766
-0.4057814286 0.0184780432
-0.2972473709 -0.2251010352
-0.1282712597 -0.3018055935
0.0224948518 -0.2824423133
0.0832841860 -0.2259199462
0.0857475420 -0.1784353335
0.0471770221 -0.1344635075
-0.0365069872 -0.0757600989
-0.1239755977 0.0116920608
-0.1617149614 0.0952176103
-0.1792407021 0.1531286877
-0.1994186426 0.2059085755
-0.1979229318 0.2874890149
-0.0298003002 0.3901777445
0.3169270551 0.2526396429
-0.4045741360 -0.0108126129
-0.2891496053 -0.2318872831
-0.1185135057 -0.3030938401
0.0279914833 -0.2795593751
0.0845585800 -0.2230219517
0.0846613682 -0.1760660752
0.0436626095 -0.1317753628
-0.0421741276 -0.0716000105
-0.1273364186 0.0169868935
-0.1628497890 0.0990465994
-0.1801961493 0.1559241299
-0.2004751737 0.2092729254
-0.1950378323 0.2933958040
-0.0129868137 0.3921374463
0.3374204862 0.2263222771
-0.4017214567 -0.0344726126
-0.2808650931 -0.2383982449
-0.1087508256 -0.3040807272
0.0332250538 -0.2765811577
0.0856894506 -0.2201542433
0.0834558611 -0.1736916675
-0.3761988482 -0.0083083381
-0.2112607359 -0.2201531660
-0.0720535765 -0.2138365486
-0.1089409691 -0.1188255282
-0.2219902976 0.0128876606
-0.2928940121 0.1511564488
-0.3235802042 0.2208953613
-0.3563268824 -0.0736498265
-0.1706046842 -0.2334945563
-0.0662263521 -0.1974610322
-0.1322882250 -0.0944341633
-0.2409209822 0.0423181019
-0.2995695675 0.1784405054
-0.3464848341 0.1867812930
-0.3253536553 -0.1277703495
-0.1341370923 -0.2379061784
-0.0680475659 -0.1790135709
-0.1571146620 -0.0682747844
-0.2577350796 0.0712149127
-0.3033072915 0.2031341451
-0.3702751863 0.1261946338
-0.2874687079 -0.1703163178
-0.1044362783 -0.2345411304
-0.0769609187 -0.1590438022
-0.1816270189 -0.0405110629
-0.2725088432 0.0996554044
-0.3060600238 0.2218776053
-0.3809454547 0.0522168104
-0.2460902628 -0.2018535481
-0.0831100993 -0.2250555217
-0.0922923842 -0.1376802236
-0.2046152801 -0.0115259614
-0.2848947854 0.1279276682
-0.3121330723 0.2291246218
-0.3737519863 -0.0203727382
-0.2040302469 -0.2231461136
-0.0704669358 -0.2111878925
-0.1127948923 -0.1147282513
-0.2254369535 0.0180171771
-0.2942966439 0.1559813899
-0.3269177463 0.2170257798
-0.3516219927 -0.0838716704
-0.1638990341 -0.2348721280
-0.0660108984 -0.1943874003
-0.1365430678 -0.0900158014
-0.2439870166 0.0473710333
-0.3003884242 0.1829820109
-0.3509794870 0.1779504281
-0.3191717385 -0.1359715130
-0.1284411977 -0.2378485553
-0.0690996047 -0.1756479071
-0.1614302789 -0.0635655023
-0.2604555282 0.0761690751
-0.3037653358 0.2069375096
-0.3733363559 0.1138512890
-0.2804596103 -0.1765607838
-0.1001144089 -0.2332903085
-0.0791877965 -0.1554458180
-0.1857495935 -0.0355557478
-0.2748482924 0.1045645864
-0.3067233537 0.2241509373
-0.3809646597 0.0391991538
-0.2387749632 -0.2062716654
-0.0803005461 -0.2229131687
-0.0955215463 -0.1338121681
-0.2083960460 -0.0064223126
-0.2867504613 0.1328229782
-0.3139359168 0.2286629952
-0.3708489325 -0.0321447822
-0.1968535486 -0.2258431279
-0.0691268077 -0.2084518618
-0.1167392266 -0.1105629456
-0.2288206700 0.0231355008
-0.2955809190 0.1607815907
-0.3305852744 0.2123156269
-0.3466093247 -0.0937472867
-0.1573393574 -0.2359973484
-0.0660220970 -0.1912569880
-0.1408359072 -0.0855522407
-0.2469902216 0.0524063640
-0.2060778477 -0.2433254194
-0.0378837628 -0.2437083427
-0.0316015341 -0.1593996847
-0.1382954848 -0.0517832430
-0.2297799294 0.0801596621
-0.2709008515 0.2123954442
-0.2078775125 0.3435450870
-0.3907561128 0.0151063922
-0.2266894227 -0.2338507011
-0.0469926298 -0.2498524165
-0.0252868480 -0.1685932510
-0.1258756407 -0.0641784498
-0.2224471133 0.0670870542
-0.2697707154 0.1977280977
-0.2145637847 0.3361165013
-0.3906791499 0.0689781146
-0.2514696082 -0.2200011387
-0.0601752289 -0.2564642764
-0.0186461632 -0.1799504801
-0.1094507074 -0.0793487063
-0.2122169901 0.0501654562
-0.2663581506 0.1793359442
-0.2262572882 0.3225544026
-0.3722735795 0.1535613271
-0.2834351183 -0.1969859623
-0.0816956207 -0.2626961422
-0.0133729097 -0.1944793757
-0.0884526112 -0.0980600220
-0.1981823311 0.0279333706
-0.2600938089 0.1566006981
-0.2427128396 0.3001208549
-0.3028246057 0.2713412770
-0.3194952005 -0.1612311814
-0.1130590212 -0.2650772471
-0.0131882915 -0.2105225305
-0.0671654434 -0.1177280319
-0.1817307289 0.0031465319
-0.2520899710 0.1327880480
-0.2574326952 0.2730059454
-0.2191224444 0.3428499439
-0.3502169268 -0.1172718353
-0.1472784348 -0.2614155775
-0.0188586902 -0.2243558858
-0.0512098569 -0.1343540391
-0.1661956448 -0.0185308983
-0.2444575193 0.1124930097
-0.2659453150 0.2493047312
-0.2006210911 0.3525672209
-0.3703162357 -0.0748227920
-0.1760665766 -0.2542494385
-0.0268969923 -0.2342876131
-0.0409943594 -0.1466983514
-0.1533646637 -0.0348229954
-0.2379814326 0.0970174477
-0.2697010927 0.2315148840
-0.2019965848 0.3499537694
-0.3821329969 -0.0373663775
-0.1986754380 -0.2463405994
-0.0349382869 -0.2414421436
-0.0338940511 -0.1562116349
-0.1423127019 -0.0474956404
-0.2320473464 0.0845241614
-0.2708890420 0.2173307159
-0.2061080183 0.3454893087
-0.3891558201 -0.0001966346
-0.2189375560 -0.2376148496
-0.0433951201 -0.2475820978
-0.0276302192 -0.1650849421
-0.1307462581 -0.0594513123
-0.2253723468 0.0721546420
-0.2703992682 0.2033835927
-0.2117012585 0.3393162484
-0.3917899566 0.0467023956
-0.2416918281 -0.2258377200
-0.0546389335 -0.2539970643
-0.0210614455 -0.1754599818
-0.1160173816 -0.0733887852
-0.2163714664 0.0569313864
-0.2679223116 0.1865840297
-0.2212877113 0.3284684323
-0.2106484502 -0.2977449551
-0.0826539979 -0.3221898622
0.0400946556 -0.3011687932
0.1083941556 -0.2667638096
0.1452214050 -0.2549685829
0.1645463606 -0.2780151889
0.1232346542 -0.3431302825
-0.0620971214 -0.3814685054
-0.2401465871 -0.3094943371
-0.2839556046 -0.2647586734
-0.2304566882 -0.2897837719
-0.1110104949 -0.3205479837
0.0197041973 -0.3082498686
0.0981777038 -0.2724640220
0.1391226370 -0.2548117010
0.1628952968 -0.2699449178
0.1417607527 -0.3274368361
-0.0161801458 -0.3838336043
-0.2148973530 -0.3268867365
-0.2843106025 -0.2668983593
